InventoryID,Glottocode,ISO6393,LanguageName,SpecificDialect,GlyphID,Phoneme,Allophones,Marginal,SegmentClass,Source,tone,stress,syllabic,short,long,consonantal,sonorant,continuant,delayedRelease,approximant,tap,trill,nasal,lateral,labial,round,labiodental,coronal,anterior,distributed,strident,dorsal,high,low,front,back,tense,retractedTongueRoot,advancedTongueRoot,periodicGlottalSource,epilaryngealSource,spreadGlottis,constrictedGlottis,fortis,lenis,raisedLarynxEjective,loweredLarynxImplosive,click
1761,mait1250,mai,Maithili,,0256+0324,ɖ̤,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,-,-,-,0,0,0,0,0,-,-,+,-,+,-,-,-,-,-,-
1761,mait1250,mai,Maithili,,025F+029D,ɟʝ,,,consonant,ra,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,+,-,-,-,-,-,-,-,-
1761,mait1250,mai,Maithili,,025F+0324+029D,ɟ̤ʝ,,,consonant,ra,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,+,-,+,-,-,-,-,-,-
1761,mait1250,mai,Maithili,,0261,ɡ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-
1761,mait1250,mai,Maithili,,0261+02B1,ɡʱ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,+,-,+,-,-,-,-,-,-
1761,mait1250,mai,Maithili,,0272,ɲ,,,consonant,ra,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,+,-,-,-,-,-,-,-,-
1761,mait1250,mai,Maithili,,0273,ɳ,,,consonant,ra,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1761,mait1250,mai,Maithili,,027D,ɽ,,,consonant,ra,0,-,-,-,-,+,+,+,0,+,+,-,-,-,-,0,0,+,-,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1761,mait1250,mai,Maithili,,027D+0324,ɽ̤,,,consonant,ra,0,-,-,-,-,+,+,+,0,+,+,-,-,-,-,0,0,+,-,-,-,-,0,0,0,0,0,-,-,+,-,+,-,-,-,-,-,-
1761,mait1250,mai,Maithili,,027E,ɾ,,,consonant,ra,0,-,-,-,-,+,+,+,0,+,+,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1761,mait1250,mai,Maithili,,0282,ʂ,,,consonant,ra,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,-,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1761,mait1250,mai,Maithili,,0288,ʈ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1761,mait1250,mai,Maithili,,0288+02B0,ʈʰ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,-,-,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
1761,mait1250,mai,Maithili,,0061,a,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,-,-,0,-,-,+,-,-,-,0,0,-,-,0
1761,mait1250,mai,Maithili,,0065,e,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
1761,mait1250,mai,Maithili,,0069,i,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
1761,mait1250,mai,Maithili,,006F,o,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
1761,mait1250,mai,Maithili,,0075,u,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
1761,mait1250,mai,Maithili,,00E6,æ,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,+,-,0,-,-,+,-,-,-,0,0,-,-,0
1761,mait1250,mai,Maithili,,0254,ɔ,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,-,-,-,+,-,-,-,0,0,-,-,0
1761,mait1250,mai,Maithili,,0259,ə,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,-,-,-,-,+,-,-,-,0,0,-,-,0
1762,mala1464,mal,Malayalam,,0062,b,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1762,mala1464,mal,Malayalam,,0063,c,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,-,-,-,-,-,-,-,-,-
1762,mala1464,mal,Malayalam,,0064,d,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1762,mala1464,mal,Malayalam,,0064+032A,d̪,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1762,mala1464,mal,Malayalam,,0066,f,,,consonant,ra,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,-,+,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1762,mala1464,mal,Malayalam,,0068,h,,,consonant,ra,0,-,-,-,-,-,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
1762,mala1464,mal,Malayalam,,006A,j,,,consonant,ra,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,-,-,-,-,-
1762,mala1464,mal,Malayalam,,006B,k,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-
1762,mala1464,mal,Malayalam,,006C,l,,,consonant,ra,0,-,-,-,-,+,+,+,0,+,-,-,-,+,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1762,mala1464,mal,Malayalam,,006C+0320+02DE,l̠˞,,,consonant,ra,0,-,-,-,-,+,+,+,0,+,-,-,-,+,-,0,0,+,+,+,+,+,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1762,mala1464,mal,Malayalam,,006D,m,,,consonant,ra,0,-,-,-,-,+,+,-,0,-,-,-,+,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1762,mala1464,mal,Malayalam,,006E,n,,,consonant,ra,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1762,mala1464,mal,Malayalam,,006E+032A,n̪,,,consonant,ra,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1762,mala1464,mal,Malayalam,,0070,p,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1762,mala1464,mal,Malayalam,,0072,r,,,consonant,ra,0,-,-,-,-,+,+,+,0,+,-,+,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1762,mala1464,mal,Malayalam,,0073,s,,,consonant,ra,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1762,mala1464,mal,Malayalam,,0074,t,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1762,mala1464,mal,Malayalam,,0074+032A,t̪,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1762,mala1464,mal,Malayalam,,0077,w,,,consonant,ra,0,-,-,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,-,-,-,-,-
1762,mala1464,mal,Malayalam,,00E7,ç,,,consonant,ra,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,-,-,-,-,-,-,-,-,-
1762,mala1464,mal,Malayalam,,014B,ŋ,,,consonant,ra,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-
1762,mala1464,mal,Malayalam,,0256,ɖ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1762,mala1464,mal,Malayalam,,025F,ɟ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,+,-,-,-,-,-,-,-,-
1762,mala1464,mal,Malayalam,,0261,ɡ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-
1762,mala1464,mal,Malayalam,,026D,ɭ,,,consonant,ra,0,-,-,-,-,+,+,+,0,+,-,-,-,+,-,0,0,+,-,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1762,mala1464,mal,Malayalam,,0272,ɲ,,,consonant,ra,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,+,-,-,-,-,-,-,-,-
1762,mala1464,mal,Malayalam,,0273,ɳ,,,consonant,ra,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1762,mala1464,mal,Malayalam,,027E,ɾ,,,consonant,ra,0,-,-,-,-,+,+,+,0,+,+,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1762,mala1464,mal,Malayalam,,0282,ʂ,,,consonant,ra,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,-,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1762,mala1464,mal,Malayalam,,0288,ʈ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1762,mala1464,mal,Malayalam,,0061,a,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,-,-,0,-,-,+,-,-,-,0,0,-,-,0
1762,mala1464,mal,Malayalam,,0061+02D0,aː,,,vowel,ra,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,-,-,0,-,-,+,-,-,-,0,0,-,-,0
1762,mala1464,mal,Malayalam,,0065,e,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
1762,mala1464,mal,Malayalam,,0065+02D0,eː,,,vowel,ra,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
1762,mala1464,mal,Malayalam,,0069,i,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
1762,mala1464,mal,Malayalam,,0069+02D0,iː,,,vowel,ra,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
1762,mala1464,mal,Malayalam,,006F,o,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
1762,mala1464,mal,Malayalam,,006F+02D0,oː,,,vowel,ra,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
1762,mala1464,mal,Malayalam,,0075,u,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
1762,mala1464,mal,Malayalam,,0075+02D0,uː,,,vowel,ra,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
1762,mala1464,mal,Malayalam,,00E6,æ,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,+,-,0,-,-,+,-,-,-,0,0,-,-,0
1762,mala1464,mal,Malayalam,,0268,ɨ,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,+,-,-,+,-,-,-,0,0,-,-,0
1762,mala1464,mal,Malayalam,,028A,ʊ,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,-,-,-,+,-,-,-,0,0,-,-,0
1763,saur1249,mjt,Malto,,0062,b,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1763,saur1249,mjt,Malto,,0063,c,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,-,-,-,-,-,-,-,-,-
1763,saur1249,mjt,Malto,,0064+032A,d̪,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1763,saur1249,mjt,Malto,,0068,h,,,consonant,ra,0,-,-,-,-,-,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
1763,saur1249,mjt,Malto,,006A,j,,,consonant,ra,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,-,-,-,-,-
1763,saur1249,mjt,Malto,,006B,k,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-
1763,saur1249,mjt,Malto,,006C,l,,,consonant,ra,0,-,-,-,-,+,+,+,0,+,-,-,-,+,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1763,saur1249,mjt,Malto,,006D,m,,,consonant,ra,0,-,-,-,-,+,+,-,0,-,-,-,+,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1763,saur1249,mjt,Malto,,006E,n,,,consonant,ra,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1763,saur1249,mjt,Malto,,0070,p,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1763,saur1249,mjt,Malto,,0071,q,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,-,-,-,-,-,-,-,-,-,-,-
1763,saur1249,mjt,Malto,,0072,r,,,consonant,ra,0,-,-,-,-,+,+,+,0,+,-,+,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1763,saur1249,mjt,Malto,,0073,s,,,consonant,ra,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1763,saur1249,mjt,Malto,,0074+032A,t̪,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1763,saur1249,mjt,Malto,,0077,w,,,consonant,ra,0,-,-,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,-,-,-,-,-
1763,saur1249,mjt,Malto,,014B,ŋ,,,consonant,ra,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-
1763,saur1249,mjt,Malto,,0256,ɖ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1763,saur1249,mjt,Malto,,025F,ɟ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,+,-,-,-,-,-,-,-,-
1763,saur1249,mjt,Malto,,0261,ɡ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-
1763,saur1249,mjt,Malto,,0262,ɢ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,-,-,+,-,-,-,-,-,-,-,-
1763,saur1249,mjt,Malto,,0272,ɲ,,,consonant,ra,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,+,-,-,-,-,-,-,-,-
1763,saur1249,mjt,Malto,,027D,ɽ,,,consonant,ra,0,-,-,-,-,+,+,+,0,+,+,-,-,-,-,0,0,+,-,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1763,saur1249,mjt,Malto,,0288,ʈ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1763,saur1249,mjt,Malto,,03B8,θ,,,consonant,ra,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1763,saur1249,mjt,Malto,,0061,a,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,-,-,0,-,-,+,-,-,-,0,0,-,-,0
1763,saur1249,mjt,Malto,,0061+02D0,aː,,,vowel,ra,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,-,-,0,-,-,+,-,-,-,0,0,-,-,0
1763,saur1249,mjt,Malto,,0065,e,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
1763,saur1249,mjt,Malto,,0065+02D0,eː,,,vowel,ra,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
1763,saur1249,mjt,Malto,,0069,i,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
1763,saur1249,mjt,Malto,,0069+02D0,iː,,,vowel,ra,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
1763,saur1249,mjt,Malto,,006F,o,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
1763,saur1249,mjt,Malto,,006F+02D0,oː,,,vowel,ra,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
1763,saur1249,mjt,Malto,,0075,u,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
1763,saur1249,mjt,Malto,,0075+02D0,uː,,,vowel,ra,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
1764,mani1292,mni,Manipuri,,0062,b,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1764,mani1292,mni,Manipuri,,0062+0324,b̤,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,+,-,-,-,-,-,-
1764,mani1292,mni,Manipuri,,0063+00E7,cç,,,consonant,ra,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,-,-,-,-,-,-,-,-,-
1764,mani1292,mni,Manipuri,,0063+00E7+02B0,cçʰ,,,consonant,ra,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,-,-,+,-,-,-,-,-,-
1764,mani1292,mni,Manipuri,,0064+032A,d̪,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1764,mani1292,mni,Manipuri,,0064+032A+0324,d̪̤,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,+,-,+,-,-,-,-,-,-
1764,mani1292,mni,Manipuri,,0068,h,,,consonant,ra,0,-,-,-,-,-,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
1764,mani1292,mni,Manipuri,,006A,j,,,consonant,ra,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,-,-,-,-,-
1764,mani1292,mni,Manipuri,,006B,k,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-
1764,mani1292,mni,Manipuri,,006B+02B0,kʰ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,-,-,+,-,-,-,-,-,-
1764,mani1292,mni,Manipuri,,006C,l,,,consonant,ra,0,-,-,-,-,+,+,+,0,+,-,-,-,+,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1764,mani1292,mni,Manipuri,,006D,m,,,consonant,ra,0,-,-,-,-,+,+,-,0,-,-,-,+,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1764,mani1292,mni,Manipuri,,006E+032A,n̪,,,consonant,ra,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1764,mani1292,mni,Manipuri,,0070,p,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1764,mani1292,mni,Manipuri,,0070+02B0,pʰ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
1764,mani1292,mni,Manipuri,,0072,r,,,consonant,ra,0,-,-,-,-,+,+,+,0,+,-,+,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1764,mani1292,mni,Manipuri,,0073,s,,,consonant,ra,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1764,mani1292,mni,Manipuri,,0074+032A,t̪,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1764,mani1292,mni,Manipuri,,0074+032A+02B0,t̪ʰ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
1764,mani1292,mni,Manipuri,,0077,w,,,consonant,ra,0,-,-,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,-,-,-,-,-
1764,mani1292,mni,Manipuri,,00E7,ç,,,consonant,ra,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,-,-,-,-,-,-,-,-,-
1764,mani1292,mni,Manipuri,,014B,ŋ,,,consonant,ra,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-
1764,mani1292,mni,Manipuri,,025F+029D,ɟʝ,,,consonant,ra,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,+,-,-,-,-,-,-,-,-
1764,mani1292,mni,Manipuri,,025F+0324+029D,ɟ̤ʝ,,,consonant,ra,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,+,-,+,-,-,-,-,-,-
1764,mani1292,mni,Manipuri,,0261,ɡ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-
1764,mani1292,mni,Manipuri,,0288,ʈ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
